Linha,030
Tabela,005
num,ponto,horario
105606,TERMINAL OFICINAS(SENT.B.ALTO),05:26
104006,TERM.BAIRRO ALTO (SENT.S.CAND),05:50
105907,TERMINAL SANTA CANDIDA,06:08
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),06:26
105603,TERMINAL OFICINAS (SENT.CARMO),06:50
104907,TERMINAL CARMO (SENT. C.RASO),07:17
104815,TERMINAL CAPAO RASO,07:43
104905,TERMINAL CARMO (SENT.OFICINAS),08:15
105606,TERMINAL OFICINAS(SENT.B.ALTO),08:45
104006,TERM.BAIRRO ALTO (SENT.S.CAND),09:09
105907,TERMINAL SANTA CANDIDA,09:27
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),09:47
105603,TERMINAL OFICINAS (SENT.CARMO),10:11
104907,TERMINAL CARMO (SENT. C.RASO),10:39
104815,TERMINAL CAPAO RASO,11:04
104905,TERMINAL CARMO (SENT.OFICINAS),11:36
105606,TERMINAL OFICINAS(SENT.B.ALTO),12:06
104006,TERM.BAIRRO ALTO (SENT.S.CAND),12:30
105907,TERMINAL SANTA CANDIDA,12:48
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),13:08
105603,TERMINAL OFICINAS (SENT.CARMO),13:34
104907,TERMINAL CARMO (SENT. C.RASO),14:00
104815,TERMINAL CAPAO RASO,14:25
104905,TERMINAL CARMO (SENT.OFICINAS),14:57
105606,TERMINAL OFICINAS(SENT.B.ALTO),15:27
104006,TERM.BAIRRO ALTO (SENT.S.CAND),15:51
105907,TERMINAL SANTA CANDIDA,16:09
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),16:29
105603,TERMINAL OFICINAS (SENT.CARMO),16:53
104907,TERMINAL CARMO (SENT. C.RASO),17:21
104815,TERMINAL CAPAO RASO,17:46
104905,TERMINAL CARMO (SENT.OFICINAS),18:18
105606,TERMINAL OFICINAS(SENT.B.ALTO),18:48
104006,TERM.BAIRRO ALTO (SENT.S.CAND),19:12
105907,TERMINAL SANTA CANDIDA,19:30
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),19:50
105603,TERMINAL OFICINAS (SENT.CARMO),20:14
104907,TERMINAL CARMO (SENT. C.RASO),20:42
104815,TERMINAL CAPAO RASO,21:07
104905,TERMINAL CARMO (SENT.OFICINAS),21:39
105606,TERMINAL OFICINAS(SENT.B.ALTO),22:08
104006,TERM.BAIRRO ALTO (SENT.S.CAND),22:30
105907,TERMINAL SANTA CANDIDA,22:47
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),23:06
105603,TERMINAL OFICINAS (SENT.CARMO),23:29
104907,TERMINAL CARMO (SENT. C.RASO),23:56
104815,TERMINAL CAPAO RASO,00:19
