Linha,030
Tabela,006
num,ponto,horario
104815,TERMINAL CAPAO RASO,05:30
104905,TERMINAL CARMO (SENT.OFICINAS),06:03
105606,TERMINAL OFICINAS(SENT.B.ALTO),06:32
104006,TERM.BAIRRO ALTO (SENT.S.CAND),06:56
105907,TERMINAL SANTA CANDIDA,07:14
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),07:32
105603,TERMINAL OFICINAS (SENT.CARMO),07:56
104907,TERMINAL CARMO (SENT. C.RASO),08:24
104815,TERMINAL CAPAO RASO,08:49
104905,TERMINAL CARMO (SENT.OFICINAS),09:21
105606,TERMINAL OFICINAS(SENT.B.ALTO),09:51
104006,TERM.BAIRRO ALTO (SENT.S.CAND),10:15
105907,TERMINAL SANTA CANDIDA,10:33
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),10:53
105603,TERMINAL OFICINAS (SENT.CARMO),11:17
104907,TERMINAL CARMO (SENT. C.RASO),11:45
104815,TERMINAL CAPAO RASO,12:10
104905,TERMINAL CARMO (SENT.OFICINAS),12:42
105606,TERMINAL OFICINAS(SENT.B.ALTO),13:12
104006,TERM.BAIRRO ALTO (SENT.S.CAND),13:36
105907,TERMINAL SANTA CANDIDA,13:54
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),14:14
105603,TERMINAL OFICINAS (SENT.CARMO),14:38
104907,TERMINAL CARMO (SENT. C.RASO),15:06
104815,TERMINAL CAPAO RASO,15:31
104905,TERMINAL CARMO (SENT.OFICINAS),16:03
105606,TERMINAL OFICINAS(SENT.B.ALTO),16:33
104006,TERM.BAIRRO ALTO (SENT.S.CAND),16:57
105907,TERMINAL SANTA CANDIDA,17:15
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),17:35
105603,TERMINAL OFICINAS (SENT.CARMO),17:59
104907,TERMINAL CARMO (SENT. C.RASO),18:27
104815,TERMINAL CAPAO RASO,18:52
104905,TERMINAL CARMO (SENT.OFICINAS),19:24
105606,TERMINAL OFICINAS(SENT.B.ALTO),19:54
104006,TERM.BAIRRO ALTO (SENT.S.CAND),20:18
105907,TERMINAL SANTA CANDIDA,20:36
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),20:56
105603,TERMINAL OFICINAS (SENT.CARMO),21:20
104907,TERMINAL CARMO (SENT. C.RASO),21:48
104815,TERMINAL CAPAO RASO,22:12
104905,TERMINAL CARMO (SENT.OFICINAS),22:43
105606,TERMINAL OFICINAS(SENT.B.ALTO),23:12
104006,TERM.BAIRRO ALTO (SENT.S.CAND),23:34
105907,TERMINAL SANTA CANDIDA,23:51
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),00:07
105603,TERMINAL OFICINAS (SENT.CARMO),00:27
