Linha,030
Tabela,001
num,ponto,horario
104815,TERMINAL CAPAO RASO,05:00
104905,TERMINAL CARMO (SENT.OFICINAS),05:31
105606,TERMINAL OFICINAS(SENT.B.ALTO),05:59
104006,TERM.BAIRRO ALTO (SENT.S.CAND),06:23
105907,TERMINAL SANTA CANDIDA,06:41
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),06:59
105603,TERMINAL OFICINAS (SENT.CARMO),07:23
104907,TERMINAL CARMO (SENT. C.RASO),07:51
104815,TERMINAL CAPAO RASO,08:16
104905,TERMINAL CARMO (SENT.OFICINAS),08:48
105606,TERMINAL OFICINAS(SENT.B.ALTO),09:18
104006,TERM.BAIRRO ALTO (SENT.S.CAND),09:42
105907,TERMINAL SANTA CANDIDA,10:00
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),10:20
105603,TERMINAL OFICINAS (SENT.CARMO),10:44
104907,TERMINAL CARMO (SENT. C.RASO),11:12
104815,TERMINAL CAPAO RASO,11:37
104905,TERMINAL CARMO (SENT.OFICINAS),12:09
105606,TERMINAL OFICINAS(SENT.B.ALTO),12:39
104006,TERM.BAIRRO ALTO (SENT.S.CAND),13:03
105907,TERMINAL SANTA CANDIDA,13:21
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),13:41
105603,TERMINAL OFICINAS (SENT.CARMO),14:05
104907,TERMINAL CARMO (SENT. C.RASO),14:33
104815,TERMINAL CAPAO RASO,14:58
104905,TERMINAL CARMO (SENT.OFICINAS),15:30
105606,TERMINAL OFICINAS(SENT.B.ALTO),16:00
104006,TERM.BAIRRO ALTO (SENT.S.CAND),16:24
105907,TERMINAL SANTA CANDIDA,16:42
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),17:02
105603,TERMINAL OFICINAS (SENT.CARMO),17:26
104907,TERMINAL CARMO (SENT. C.RASO),17:54
104815,TERMINAL CAPAO RASO,18:19
104905,TERMINAL CARMO (SENT.OFICINAS),18:51
105606,TERMINAL OFICINAS(SENT.B.ALTO),19:21
104006,TERM.BAIRRO ALTO (SENT.S.CAND),19:45
105907,TERMINAL SANTA CANDIDA,20:03
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),20:23
105603,TERMINAL OFICINAS (SENT.CARMO),20:47
104907,TERMINAL CARMO (SENT. C.RASO),21:14
104815,TERMINAL CAPAO RASO,21:38
104905,TERMINAL CARMO (SENT.OFICINAS),22:11
105606,TERMINAL OFICINAS(SENT.B.ALTO),22:40
104006,TERM.BAIRRO ALTO (SENT.S.CAND),23:02
105907,TERMINAL SANTA CANDIDA,23:19
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),23:37
105603,TERMINAL OFICINAS (SENT.CARMO),23:59
104907,TERMINAL CARMO (SENT. C.RASO),00:23
104815,TERMINAL CAPAO RASO,00:43
