Linha,302
Tabela,003-2
num,ponto,horario
108174,E.T. PRAÇA OSÓRIO,16:47
108169,PRACA RUI BARBOSA,16:50
105927,TERMINAL CENTENÁRIO (VAZIO),17:25
108174,E.T. PRAÇA OSÓRIO,18:02
108169,PRACA RUI BARBOSA,18:05
