Linha,302
Tabela,001-1
num,ponto,horario
105101,TERMINAL CENTENARIO,06:20
108220,PRAÇA RUI BARBOSA (VAZIO),06:52
105101,TERMINAL CENTENARIO,07:22
108220,PRAÇA RUI BARBOSA (VAZIO),07:55
105101,TERMINAL CENTENARIO,08:25
