Linha,552
Tabela,003
num,ponto,horario
160841,R. LUCIO DE OLIVEIRA LARA,05:06
160192,BAIRRO SAMBAQUI,05:11
106106,TERMINAL SITIO CERCADO,05:31
160192,BAIRRO SAMBAQUI,05:48
106106,TERMINAL SITIO CERCADO,06:10
160192,BAIRRO SAMBAQUI,06:27
106106,TERMINAL SITIO CERCADO,06:51
160192,BAIRRO SAMBAQUI,07:09
106106,TERMINAL SITIO CERCADO,07:33
160192,BAIRRO SAMBAQUI,07:51
106106,TERMINAL SITIO CERCADO,08:19
160192,BAIRRO SAMBAQUI,08:39
106106,TERMINAL SITIO CERCADO,09:01
160192,BAIRRO SAMBAQUI,09:19
106106,TERMINAL SITIO CERCADO,09:41
160192,BAIRRO SAMBAQUI,09:59
106106,TERMINAL SITIO CERCADO,10:21
160192,BAIRRO SAMBAQUI,10:39
106106,TERMINAL SITIO CERCADO,11:01
160192,BAIRRO SAMBAQUI,11:19
106106,TERMINAL SITIO CERCADO,11:41
160192,BAIRRO SAMBAQUI,11:59
106106,TERMINAL SITIO CERCADO,12:21
160192,BAIRRO SAMBAQUI,12:39
106106,TERMINAL SITIO CERCADO,13:01
160192,BAIRRO SAMBAQUI,13:19
106106,TERMINAL SITIO CERCADO,13:41
160192,BAIRRO SAMBAQUI,13:59
106106,TERMINAL SITIO CERCADO,14:21
160192,BAIRRO SAMBAQUI,14:39
106106,TERMINAL SITIO CERCADO,15:01
160192,BAIRRO SAMBAQUI,15:19
106106,TERMINAL SITIO CERCADO,15:41
160192,BAIRRO SAMBAQUI,16:00
106106,TERMINAL SITIO CERCADO,16:22
160192,BAIRRO SAMBAQUI,16:42
106106,TERMINAL SITIO CERCADO,17:05
160192,BAIRRO SAMBAQUI,17:26
106106,TERMINAL SITIO CERCADO,17:49
160192,BAIRRO SAMBAQUI,18:10
106106,TERMINAL SITIO CERCADO,18:33
160192,BAIRRO SAMBAQUI,18:54
106106,TERMINAL SITIO CERCADO,19:17
160192,BAIRRO SAMBAQUI,19:38
106106,TERMINAL SITIO CERCADO,20:04
160192,BAIRRO SAMBAQUI,20:22
106106,TERMINAL SITIO CERCADO,20:44
160192,BAIRRO SAMBAQUI,21:02
106106,TERMINAL SITIO CERCADO,21:24
160192,BAIRRO SAMBAQUI,21:42
106106,TERMINAL SITIO CERCADO,22:04
160192,BAIRRO SAMBAQUI,22:22
106106,TERMINAL SITIO CERCADO,22:44
160192,BAIRRO SAMBAQUI,23:02
106106,TERMINAL SITIO CERCADO,23:24
160192,BAIRRO SAMBAQUI,23:42
106106,TERMINAL SITIO CERCADO,00:04
