Linha,546
Tabela,001-1
num,ponto,horario
109111,TERMINAL SITIO CERCADO,05:40
109102,TERMINAL BOQUEIRAO,05:53
109111,TERMINAL SITIO CERCADO,06:11
109102,TERMINAL BOQUEIRAO,06:24
109111,TERMINAL SITIO CERCADO,06:39
109102,TERMINAL BOQUEIRAO,06:52
109111,TERMINAL SITIO CERCADO,07:08
109102,TERMINAL BOQUEIRAO,07:26
109111,TERMINAL SITIO CERCADO,07:47
