Linha,965
Tabela,004-2
num,ponto,horario
101013,PRACA TIRADENTES,17:04
106005,TERMINAL SANTA FELICIDADE,17:49
101013,PRACA TIRADENTES,18:32
106005,TERMINAL SANTA FELICIDADE,19:17
101013,PRACA TIRADENTES,19:52
