Linha,965
Tabela,002-1
num,ponto,horario
106005,TERMINAL SANTA FELICIDADE,05:32
101013,PRACA TIRADENTES,06:05
106005,TERMINAL SANTA FELICIDADE,06:41
101013,PRACA TIRADENTES,07:23
106005,TERMINAL SANTA FELICIDADE,08:01
