Linha,700
Tabela,012
num,ponto,horario
105706,TERMINAL PINHEIRINHO,06:19
109017,E.T. CIRCULO MILITAR / CABRAL,06:55
109085,TERMINAL CABRAL,07:12
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,07:28
105706,TERMINAL PINHEIRINHO,08:03
109017,E.T. CIRCULO MILITAR / CABRAL,08:43
109085,TERMINAL CABRAL,08:59
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,09:12
105706,TERMINAL PINHEIRINHO,09:47
109017,E.T. CIRCULO MILITAR / CABRAL,10:20
109085,TERMINAL CABRAL,10:35
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,10:48
105706,TERMINAL PINHEIRINHO,11:23
109017,E.T. CIRCULO MILITAR / CABRAL,11:56
109085,TERMINAL CABRAL,12:11
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,12:24
105706,TERMINAL PINHEIRINHO,12:59
109017,E.T. CIRCULO MILITAR / CABRAL,13:32
109085,TERMINAL CABRAL,13:47
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,14:00
105706,TERMINAL PINHEIRINHO,14:35
109017,E.T. CIRCULO MILITAR / CABRAL,15:08
109085,TERMINAL CABRAL,15:23
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,15:40
105706,TERMINAL PINHEIRINHO,16:17
109017,E.T. CIRCULO MILITAR / CABRAL,16:56
109085,TERMINAL CABRAL,17:14
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,17:31
105706,TERMINAL PINHEIRINHO,18:14
109017,E.T. CIRCULO MILITAR / CABRAL,18:53
109085,TERMINAL CABRAL,19:14
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,19:28
105706,TERMINAL PINHEIRINHO,20:00
109017,E.T. CIRCULO MILITAR / CABRAL,20:29
109085,TERMINAL CABRAL,20:46
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,20:58
105706,TERMINAL PINHEIRINHO,21:30
109017,E.T. CIRCULO MILITAR / CABRAL,21:59
109085,TERMINAL CABRAL,22:16
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,22:28
105706,TERMINAL PINHEIRINHO,23:00
109017,E.T. CIRCULO MILITAR / CABRAL,23:29
109085,TERMINAL CABRAL,23:46
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,23:58
