Linha,168
Tabela,001
num,ponto,horario
190638,BAIRRO RAPOSO TAVARES,05:50
101123,TRAVESSA NESTOR DE CASTRO,06:30
190638,BAIRRO RAPOSO TAVARES,07:10
101123,TRAVESSA NESTOR DE CASTRO,07:50
190638,BAIRRO RAPOSO TAVARES,08:30
101123,TRAVESSA NESTOR DE CASTRO,09:10
190638,BAIRRO RAPOSO TAVARES,09:50
101123,TRAVESSA NESTOR DE CASTRO,10:30
190638,BAIRRO RAPOSO TAVARES,11:10
101123,TRAVESSA NESTOR DE CASTRO,11:50
190638,BAIRRO RAPOSO TAVARES,12:30
101123,TRAVESSA NESTOR DE CASTRO,13:10
190638,BAIRRO RAPOSO TAVARES,13:50
101123,TRAVESSA NESTOR DE CASTRO,14:30
190638,BAIRRO RAPOSO TAVARES,15:10
101123,TRAVESSA NESTOR DE CASTRO,15:50
190638,BAIRRO RAPOSO TAVARES,16:30
101123,TRAVESSA NESTOR DE CASTRO,17:10
190638,BAIRRO RAPOSO TAVARES,17:50
101123,TRAVESSA NESTOR DE CASTRO,18:30
190638,BAIRRO RAPOSO TAVARES,19:10
101123,TRAVESSA NESTOR DE CASTRO,19:50
190638,BAIRRO RAPOSO TAVARES,20:30
101123,TRAVESSA NESTOR DE CASTRO,21:10
190638,BAIRRO RAPOSO TAVARES,21:50
101123,TRAVESSA NESTOR DE CASTRO,22:30
190638,BAIRRO RAPOSO TAVARES,23:10
101123,TRAVESSA NESTOR DE CASTRO,00:00
