Linha,616
Tabela,002-1
num,ponto,horario
108207,ESTACAO TUBO STA.BERNADETHE,05:40
105807,TERMINAL PORTAO (T.FANNY L.VERDE),06:02
108209,ESTAÇÃO FANNY,06:24
105810,TERMINAL PORTAO (T.STA.BERNADETH),06:47
108207,ESTACAO TUBO STA.BERNADETHE,07:09
105807,TERMINAL PORTAO (T.FANNY L.VERDE),07:33
108209,ESTAÇÃO FANNY,07:56
105810,TERMINAL PORTAO (T.STA.BERNADETH),08:20
108207,ESTACAO TUBO STA.BERNADETHE,08:41
