Linha,616
Tabela,001
num,ponto,horario
105807,TERMINAL PORTAO (T.FANNY L.VERDE),05:33
108209,ESTAÇÃO FANNY,05:55
105810,TERMINAL PORTAO (T.STA.BERNADETH),06:17
108207,ESTACAO TUBO STA.BERNADETHE,06:39
105807,TERMINAL PORTAO (T.FANNY L.VERDE),07:02
108209,ESTAÇÃO FANNY,07:25
105810,TERMINAL PORTAO (T.STA.BERNADETH),07:49
108207,ESTACAO TUBO STA.BERNADETHE,08:11
105807,TERMINAL PORTAO (T.FANNY L.VERDE),08:41
108209,ESTAÇÃO FANNY,09:06
105810,TERMINAL PORTAO (T.STA.BERNADETH),09:30
108207,ESTACAO TUBO STA.BERNADETHE,09:53
105807,TERMINAL PORTAO (T.FANNY L.VERDE),10:17
108209,ESTAÇÃO FANNY,10:39
105810,TERMINAL PORTAO (T.STA.BERNADETH),11:02
108207,ESTACAO TUBO STA.BERNADETHE,11:25
105807,TERMINAL PORTAO (T.FANNY L.VERDE),11:48
108209,ESTAÇÃO FANNY,12:11
105810,TERMINAL PORTAO (T.STA.BERNADETH),12:34
108207,ESTACAO TUBO STA.BERNADETHE,12:57
105807,TERMINAL PORTAO (T.FANNY L.VERDE),13:21
108209,ESTAÇÃO FANNY,13:44
105810,TERMINAL PORTAO (T.STA.BERNADETH),14:07
108207,ESTACAO TUBO STA.BERNADETHE,14:30
105807,TERMINAL PORTAO (T.FANNY L.VERDE),14:53
108209,ESTAÇÃO FANNY,15:16
105810,TERMINAL PORTAO (T.STA.BERNADETH),15:38
108207,ESTACAO TUBO STA.BERNADETHE,16:01
105807,TERMINAL PORTAO (T.FANNY L.VERDE),16:21
108209,ESTAÇÃO FANNY,16:43
105810,TERMINAL PORTAO (T.STA.BERNADETH),17:05
108207,ESTACAO TUBO STA.BERNADETHE,17:28
105807,TERMINAL PORTAO (T.FANNY L.VERDE),17:48
108209,ESTAÇÃO FANNY,18:14
105810,TERMINAL PORTAO (T.STA.BERNADETH),18:38
108207,ESTACAO TUBO STA.BERNADETHE,19:02
105807,TERMINAL PORTAO (T.FANNY L.VERDE),19:28
108209,ESTAÇÃO FANNY,19:55
105810,TERMINAL PORTAO (T.STA.BERNADETH),20:18
108207,ESTACAO TUBO STA.BERNADETHE,20:42
105807,TERMINAL PORTAO (T.FANNY L.VERDE),21:03
108209,ESTAÇÃO FANNY,21:25
105810,TERMINAL PORTAO (T.STA.BERNADETH),21:46
108207,ESTACAO TUBO STA.BERNADETHE,22:10
105807,TERMINAL PORTAO (T.FANNY L.VERDE),22:31
108209,ESTAÇÃO FANNY,22:53
105810,TERMINAL PORTAO (T.STA.BERNADETH),23:16
108207,ESTACAO TUBO STA.BERNADETHE,23:39
105807,TERMINAL PORTAO (T.FANNY L.VERDE),23:55
