Linha,654
Tabela,003
num,ponto,horario
105203,TERMINAL CIC,05:13
104817,TERMINAL CAPAO RASO,05:36
105203,TERMINAL CIC,05:57
104817,TERMINAL CAPAO RASO,06:20
105203,TERMINAL CIC,06:41
104817,TERMINAL CAPAO RASO,07:04
105203,TERMINAL CIC,07:25
104817,TERMINAL CAPAO RASO,07:48
105203,TERMINAL CIC,08:09
104817,TERMINAL CAPAO RASO,08:32
105203,TERMINAL CIC,08:53
104817,TERMINAL CAPAO RASO,09:17
105203,TERMINAL CIC,09:39
104817,TERMINAL CAPAO RASO,10:02
105203,TERMINAL CIC,10:23
104817,TERMINAL CAPAO RASO,10:46
105203,TERMINAL CIC,11:08
104817,TERMINAL CAPAO RASO,11:31
105203,TERMINAL CIC,11:52
104817,TERMINAL CAPAO RASO,12:15
105203,TERMINAL CIC,12:36
104817,TERMINAL CAPAO RASO,12:59
105203,TERMINAL CIC,13:20
104817,TERMINAL CAPAO RASO,13:43
105203,TERMINAL CIC,14:04
104817,TERMINAL CAPAO RASO,14:27
105203,TERMINAL CIC,14:48
104817,TERMINAL CAPAO RASO,15:11
105203,TERMINAL CIC,15:32
104817,TERMINAL CAPAO RASO,15:55
105203,TERMINAL CIC,16:15
104817,TERMINAL CAPAO RASO,16:38
105203,TERMINAL CIC,17:02
104817,TERMINAL CAPAO RASO,17:25
105203,TERMINAL CIC,17:50
104817,TERMINAL CAPAO RASO,18:13
105203,TERMINAL CIC,18:35
104817,TERMINAL CAPAO RASO,18:58
105203,TERMINAL CIC,19:22
104817,TERMINAL CAPAO RASO,19:47
105203,TERMINAL CIC,20:09
104817,TERMINAL CAPAO RASO,20:32
105203,TERMINAL CIC,20:54
104817,TERMINAL CAPAO RASO,21:16
105203,TERMINAL CIC,21:38
104817,TERMINAL CAPAO RASO,22:00
105203,TERMINAL CIC,22:21
104817,TERMINAL CAPAO RASO,22:45
105203,TERMINAL CIC,23:07
104817,TERMINAL CAPAO RASO,23:28
105203,TERMINAL CIC,23:48
104817,TERMINAL CAPAO RASO,00:09
