Linha,654
Tabela,004
num,ponto,horario
104817,TERMINAL CAPAO RASO,05:18
105203,TERMINAL CIC,05:39
104817,TERMINAL CAPAO RASO,06:02
105203,TERMINAL CIC,06:23
104817,TERMINAL CAPAO RASO,06:46
105203,TERMINAL CIC,07:07
104817,TERMINAL CAPAO RASO,07:30
105203,TERMINAL CIC,07:51
104817,TERMINAL CAPAO RASO,08:14
105203,TERMINAL CIC,08:35
104817,TERMINAL CAPAO RASO,08:57
105203,TERMINAL CIC,09:17
104817,TERMINAL CAPAO RASO,09:40
105203,TERMINAL CIC,10:01
104817,TERMINAL CAPAO RASO,10:24
105203,TERMINAL CIC,10:45
104817,TERMINAL CAPAO RASO,11:09
105203,TERMINAL CIC,11:30
104817,TERMINAL CAPAO RASO,11:53
105203,TERMINAL CIC,12:14
104817,TERMINAL CAPAO RASO,12:37
105203,TERMINAL CIC,12:58
104817,TERMINAL CAPAO RASO,13:21
105203,TERMINAL CIC,13:42
104817,TERMINAL CAPAO RASO,14:05
105203,TERMINAL CIC,14:26
104817,TERMINAL CAPAO RASO,14:49
105203,TERMINAL CIC,15:10
104817,TERMINAL CAPAO RASO,15:33
105203,TERMINAL CIC,15:54
104817,TERMINAL CAPAO RASO,16:18
105203,TERMINAL CIC,16:43
104817,TERMINAL CAPAO RASO,17:06
105203,TERMINAL CIC,17:31
104817,TERMINAL CAPAO RASO,17:54
105203,TERMINAL CIC,18:17
104817,TERMINAL CAPAO RASO,18:40
105203,TERMINAL CIC,19:02
104817,TERMINAL CAPAO RASO,19:25
105203,TERMINAL CIC,19:47
104817,TERMINAL CAPAO RASO,20:10
105203,TERMINAL CIC,20:32
104817,TERMINAL CAPAO RASO,20:55
105203,TERMINAL CIC,21:17
104817,TERMINAL CAPAO RASO,21:39
105203,TERMINAL CIC,22:00
104817,TERMINAL CAPAO RASO,22:22
105203,TERMINAL CIC,22:43
104817,TERMINAL CAPAO RASO,23:07
105203,TERMINAL CIC,23:29
104817,TERMINAL CAPAO RASO,23:50
