Linha,654
Tabela,005-2
num,ponto,horario
105203,TERMINAL CIC,11:19
104817,TERMINAL CAPAO RASO,11:42
105203,TERMINAL CIC,12:03
104817,TERMINAL CAPAO RASO,12:26
105203,TERMINAL CIC,12:47
104817,TERMINAL CAPAO RASO,13:10
