Linha,979
Tabela,007
num,ponto,horario
110093,RUA 24 HORAS,09:45
110212,MUSEU FERROVIARIO,09:54
140277,TEATRO PAIOL,10:03
140104,PARQUE JARDIM BOTANICO,10:15
110021,MERC.MUNICIPAL/RODOFERROVIARIA,10:24
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,10:30
110001,PACO DA LIBERDADE,10:36
110002,MEMORIAL ARABE,10:41
120461,CENTRO CIVICO,10:44
120573,BOSQUE DO PAPA,10:48
120542,MUSEU OSCAR NIEMEYER,10:53
190419,BOSQUE ALEMAO,11:03
120543,UNIV.LIVRE DO MEIO AMBIENTE,11:09
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),11:17
120074,OPERA DE ARAME,11:21
120586,PARQUE TANGUA,11:27
190363,PARQUE TINGUI,11:34
190361,MEMORIAL UCRANIANO,11:38
190550,PORTAL ITALIANO,11:46
190969,SANTA FELICIDADE,11:56
190941,PARQUE BARIGUI,12:08
190211,TORRE PANORAMICA,12:13
110325,SETOR HISTORICO,12:21
101016,PRACA TIRADENTES,12:25
110206,RUA DAS FLORES,12:31
110093,RUA 24 HORAS,12:45
110212,MUSEU FERROVIARIO,12:54
140277,TEATRO PAIOL,13:03
140104,PARQUE JARDIM BOTANICO,13:15
110021,MERC.MUNICIPAL/RODOFERROVIARIA,13:24
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,13:30
110001,PACO DA LIBERDADE,13:36
110002,MEMORIAL ARABE,13:41
120461,CENTRO CIVICO,13:44
120573,BOSQUE DO PAPA,13:48
120542,MUSEU OSCAR NIEMEYER,13:53
190419,BOSQUE ALEMAO,14:03
120543,UNIV.LIVRE DO MEIO AMBIENTE,14:09
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),14:17
120074,OPERA DE ARAME,14:21
120586,PARQUE TANGUA,14:27
190363,PARQUE TINGUI,14:34
190361,MEMORIAL UCRANIANO,14:38
190550,PORTAL ITALIANO,14:46
190969,SANTA FELICIDADE,14:56
190941,PARQUE BARIGUI,15:08
190211,TORRE PANORAMICA,15:13
110325,SETOR HISTORICO,15:21
101016,PRACA TIRADENTES,15:25
110206,RUA DAS FLORES,15:31
110093,RUA 24 HORAS,15:45
110212,MUSEU FERROVIARIO,15:54
140277,TEATRO PAIOL,16:03
140104,PARQUE JARDIM BOTANICO,16:15
110021,MERC.MUNICIPAL/RODOFERROVIARIA,16:24
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,16:30
110001,PACO DA LIBERDADE,16:36
110002,MEMORIAL ARABE,16:41
120461,CENTRO CIVICO,16:44
120573,BOSQUE DO PAPA,16:48
120542,MUSEU OSCAR NIEMEYER,16:53
190419,BOSQUE ALEMAO,17:03
120543,UNIV.LIVRE DO MEIO AMBIENTE,17:09
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),17:17
120074,OPERA DE ARAME,17:21
120586,PARQUE TANGUA,17:27
190363,PARQUE TINGUI,17:34
190361,MEMORIAL UCRANIANO,17:38
190550,PORTAL ITALIANO,17:46
190969,SANTA FELICIDADE,17:56
190941,PARQUE BARIGUI,18:08
190211,TORRE PANORAMICA,18:13
110325,SETOR HISTORICO,18:21
101016,PRACA TIRADENTES,18:25
110206,RUA DAS FLORES,18:31
