Linha,462
Tabela,001
num,ponto,horario
140591,MORADIAS OURO VERDE,05:30
102041,RUI BARBOSA/MOR.OURO VERDE,06:10
140591,MORADIAS OURO VERDE,06:50
102041,RUI BARBOSA/MOR.OURO VERDE,07:40
140591,MORADIAS OURO VERDE,08:20
102041,RUI BARBOSA/MOR.OURO VERDE,09:00
140591,MORADIAS OURO VERDE,09:40
102041,RUI BARBOSA/MOR.OURO VERDE,10:20
140591,MORADIAS OURO VERDE,11:00
102041,RUI BARBOSA/MOR.OURO VERDE,11:40
140591,MORADIAS OURO VERDE,12:20
102041,RUI BARBOSA/MOR.OURO VERDE,13:00
140591,MORADIAS OURO VERDE,13:40
102041,RUI BARBOSA/MOR.OURO VERDE,14:20
140591,MORADIAS OURO VERDE,15:00
102041,RUI BARBOSA/MOR.OURO VERDE,15:40
140591,MORADIAS OURO VERDE,16:25
102041,RUI BARBOSA/MOR.OURO VERDE,17:10
140591,MORADIAS OURO VERDE,18:00
102041,RUI BARBOSA/MOR.OURO VERDE,18:40
140591,MORADIAS OURO VERDE,19:40
102041,RUI BARBOSA/MOR.OURO VERDE,20:20
140591,MORADIAS OURO VERDE,21:00
102041,RUI BARBOSA/MOR.OURO VERDE,21:36
140591,MORADIAS OURO VERDE,22:08
102041,RUI BARBOSA/MOR.OURO VERDE,22:44
140591,MORADIAS OURO VERDE,23:16
102041,RUI BARBOSA/MOR.OURO VERDE,23:52
