Linha,220
Tabela,003-1
num,ponto,horario
104403,TERMINAL CABRAL,06:26
109107,TERMINAL HAUER CHEGADA,07:16
109110,TERMINAL HAUER,07:26
104403,TERMINAL CABRAL,08:13
