Linha,220
Tabela,004
num,ponto,horario
109110,TERMINAL HAUER,06:33
104403,TERMINAL CABRAL,07:20
109107,TERMINAL HAUER CHEGADA,08:08
109110,TERMINAL HAUER,08:18
104403,TERMINAL CABRAL,09:10
109107,TERMINAL HAUER CHEGADA,09:50
109110,TERMINAL HAUER,10:00
104403,TERMINAL CABRAL,10:40
109107,TERMINAL HAUER CHEGADA,11:23
109110,TERMINAL HAUER,11:33
104403,TERMINAL CABRAL,12:17
109107,TERMINAL HAUER CHEGADA,13:01
109110,TERMINAL HAUER,13:11
104403,TERMINAL CABRAL,13:56
109107,TERMINAL HAUER CHEGADA,14:39
109110,TERMINAL HAUER,14:49
104403,TERMINAL CABRAL,15:36
109107,TERMINAL HAUER CHEGADA,16:25
109110,TERMINAL HAUER,16:35
104403,TERMINAL CABRAL,17:34
109107,TERMINAL HAUER CHEGADA,18:35
109110,TERMINAL HAUER,18:45
104403,TERMINAL CABRAL,19:28
109107,TERMINAL HAUER CHEGADA,20:06
109110,TERMINAL HAUER,20:16
104403,TERMINAL CABRAL,20:56
109107,TERMINAL HAUER CHEGADA,21:34
109110,TERMINAL HAUER,21:44
104403,TERMINAL CABRAL,22:24
109107,TERMINAL HAUER CHEGADA,23:02
109110,TERMINAL HAUER,23:12
